Taxa Group;Family;InterestedGroup;Subfamily;Genus;Species;Taxa Original label in the French data-base;EnoUp_Pre1;EnoUp_Pre2;EnoUp_Pre3;EnoUp_Pre4;EnoUp_Pre5;EnoDown_Pre1;EnoDown_Pre2;EnoDown_Pre3;EnoDown_Pre4;EnoDown_Pre5;EnoUp_Post1;EnoUp_Post2;EnoUp_Post3;EnoUp_Post4;EnoUp_Post5;EnoDown_Post1;EnoDown_Post2;EnoDown_Post3;EnoDown_Post4;EnoDown_Post5;Taxa Original label in the French data-base;0.25cm;0.250.5cm;0.51cm;12cm;24cm;48cm;8cm;1year;more1year;less1;1year;more1;egg;larva;nymph;adult;ovoviviparity;isolated eggs free;isolated eggs cemented;clutches cemented or fixed;clutches free;clutches in vegetation;clutches terrestrial;asexual reproduction;aquatic passive;aquatic active;aerial passive;aerial active;eggs statoblasts;cocoons;housings against desiccation;diapause or dormancy;none;microorganisms;detritus less 1mm;dead plant more 1mm;living microphytes;living macrophytes;dead animal more 1mm;living microinvertebrates;living macroinvertebrates;vertebrates;absorber;deposit feeder;shredder;scraper;filter-feeder;piercer;predator;parasite;tegument;gill;plastron;spiracle;hydrostatic vesicle;cold less 15C;warm more 15C;eurythermic;less 4;more 4-4.5;more 4.5-5;more 5-5.5;more 5.5-6;more 6;oligotrophic;mesotrophic;eutrophic;xenosaprobic;oligosaprobic;b-mesosaprobic;a-mesosaprobic;polysaprobic;freshwater;brackish water;2  Pyrenees;4  Alps;8  Vosges Jura Massif Central;13a  lowlands oceanic;13b  lowlands mediterranean;lowlands;piedmont level;alpine level;crenon;epirithron;metarithron;hyporithron;epipotamon;metapotamon;estuary;outside river system;river channel;banks connected side-arms;ponds pools disconnected side-arms;marshes peat bogs;temporary waters;lakes;groundwaters;flagsboulderscobblespebbles;gravel;sand;silt;macrophytes;microphytes;twigsroots;organic detrituslitter;mud;flier;surface swimmer;full water swimmer;crawler;burrower;interstitial;temporarily attached;permanently attached;null;slow less 25 cms;medium 25-50 cmlesss;fast more 50 cms
Odonata;COENAGRIONIDAE;COENAGRIONIDAE;PSEUDAGRIONINAE;Ceriagrion;tenellum;Ceriagrion tenellum;;;;;;;;;;;;;;;;;;;;;Ceriagrion tenellum;0;0;0;3;0;0;0;2;0;1;2;0;2;3;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;0;1;2;3;3;2;3;1;1;0;1;3;1;0;3;0;1;1;1;1;1;3;0;0;0;0;1;1;0;0;0;3;0;2;2;2;0;2;0;0;0;0;0;3;0;2;0;0;0;0;0;5;0;0;0;0;3;2;0;0
Odonata;COENAGRIONIDAE;COENAGRIONIDAE;NEHALENNIINAE;Nehalennia;speciosa;Nehalennia speciosa;;;;;;;;;;;;;;;;;;;;;Nehalennia speciosa;0;0;2;3;0;0;0;2;0;0;1;2;2;3;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;0;0;1;3;3;2;0;1;0;0;0;3;1;0;3;0;0;3;1;0;0;3;1;0;0;0;0;0;0;0;0;5;0;0;2;2;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;5;0;0;0;0;3;0;0;0
Odonata;GOMPHIDAE;GOMPHIDAE;GOMPHINAE;Gomphus;sp.;Gomphus;;;;;;;;;;;;;;;;;;;;;Gomphus;0;0;0;0;3;0;0;0;3;3;0;0;3;3;0;0;0;1;3;0;0;0;0;0;2;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;0;0;2;3;3;3;3;2;1;0;1;3;2;0;3;0;2;2;2;2;2;3;0;0;0;1;2;2;1;1;0;2;2;3;1;0;0;1;0;2;0;2;4;0;0;0;0;2;0;0;0;1;4;0;0;0;1;2;3;0
Odonata;GOMPHIDAE;GOMPHIDAE;ONYCHOGOMPHINAE;Ophiogomphus;cecilia;Ophiogomphus serpentinus;;;;;;;;;;;;;;;;;;;;;Ophiogomphus serpentinus;0;0;0;0;3;0;0;0;3;3;1;0;3;3;0;0;0;1;2;0;0;0;0;0;2;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;3;0;0;0;1;0;3;0;0;2;3;2;2;1;1;1;0;2;3;1;0;3;0;0;3;3;1;0;3;1;0;0;4;1;0;0;0;0;0;3;3;0;0;0;0;0;0;0;4;3;0;0;3;0;1;0;0;0;2;4;0;0;0;0;2;2;1
Odonata;GOMPHIDAE;GOMPHIDAE;ONYCHOGOMPHINAE;Paragomphus;genei;Paragomphus genei;;;;;;;;;;;;;;;;;;;;;Paragomphus genei;0;0;0;0;3;0;0;0;3;0;3;0;3;3;0;0;0;3;0;0;1;0;0;0;3;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;2;0;0;0;0;0;0;2;1;0;0;1;0;0;0;3;0;0;0;0;0;3;1;0;0;0;1;1;0;0;0;0;0;5;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;2;5;0;0;0;0;2;2;0
Odonata;GOMPHIDAE;GOMPHIDAE;ONYCHOGOMPHINAE;Onychogomphus;sp.;Onychogomphus;;;;;;;;;;;;;;;;;;;;;Onychogomphus;0;0;0;0;3;0;0;0;3;3;1;0;3;3;0;0;0;1;3;0;0;0;0;0;2;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;3;0;0;0;1;0;3;0;0;2;3;2;2;2;3;0;0;2;3;1;0;3;0;1;1;1;1;1;3;1;0;0;1;1;1;2;0;0;3;0;2;0;0;0;2;0;2;2;3;0;1;0;0;0;1;0;0;0;2;3;0;0;0;1;2;2;0
Odonata;AESHNIDAE;AESHNIDAE;BRACHYTRONINAE;Boyeria;irene;Boyeria irene;;;;;;;;;;;;;;;;;;;;;Boyeria irene;0;0;0;0;3;1;0;0;3;3;0;0;2;3;0;0;0;0;0;0;0;3;0;0;2;0;0;3;0;0;0;1;3;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;3;0;1;3;0;0;0;1;0;3;0;0;2;3;2;2;3;0;0;0;3;0;0;0;3;0;0;3;2;2;3;2;2;0;2;2;1;1;0;0;0;0;2;3;0;0;0;0;0;3;0;1;0;4;2;2;3;1;0;0;0;5;0;0;0;0;0;2;2;0
Odonata;AESHNIDAE;AESHNIDAE;BRACHYTRONINAE;Brachytron;pratense;Brachytron pratense;;;;;;;;;;;;;;;;;;;;;Brachytron pratense;0;0;0;0;3;0;0;0;3;3;0;0;2;3;0;0;0;0;0;0;0;3;0;0;1;1;0;2;0;0;0;0;3;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;1;1;1;2;2;2;1;1;1;0;0;1;0;0;3;0;1;1;1;1;1;3;0;0;0;0;0;0;0;0;0;5;0;1;3;2;1;3;0;1;0;0;0;0;0;0;3;0;0;0;0;5;0;0;0;0;3;1;0;0
Odonata;AESHNIDAE;AESHNIDAE;AESHNINAE;Aeshna;sp.;Aeschna;;;;;;;;;;;;;;10;;;;;;;Aeschna;0;0;0;0;2;3;0;1;3;3;1;0;1;3;0;0;0;2;0;0;0;3;3;0;1;1;0;3;2;0;0;1;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;0;1;1;2;2;3;1;3;0;0;1;3;1;0;3;1;2;3;3;2;2;2;3;2;0;1;0;0;1;1;0;4;0;1;2;2;0;3;0;0;0;0;0;4;0;2;3;2;0;0;0;5;0;0;0;0;3;1;0;0
Odonata;AESHNIDAE;AESHNIDAE;AESHNINAE;Aeshna;isosceles;Anaciaeschna isosceles;;;;;;;;;;;;;;;;;;;;;Anaciaeschna isosceles;0;0;0;0;1;3;0;0;3;3;0;0;2;3;0;0;0;0;0;0;0;3;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;0;0;1;3;3;3;0;2;1;0;0;3;1;0;3;0;1;1;1;1;1;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;3;0;0;0;0;0;2;0;2;2;1;0;0;0;5;0;0;0;0;3;0;0;0
Odonata;AESHNIDAE;AESHNIDAE;AESHNINAE;Hemianax;ephippiger;Hemianax ephippiger;;;;;;;;;;;;;;;;;;;;;Hemianax ephippiger;0;0;0;0;0;3;0;0;3;0;3;0;2;3;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;3;0;1;3;0;0;0;0;3;1;0;0;2;3;2;1;0;3;0;0;0;3;1;0;3;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;1;0;0;0
Odonata;AESHNIDAE;AESHNIDAE;AESHNINAE;Anax;sp.;Anax;;;;;;;;;;;;;;;;;;;;;Anax;0;0;0;0;0;3;0;2;2;1;3;0;2;3;0;0;0;0;0;0;0;3;2;0;0;1;0;3;2;0;0;2;2;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;0;0;1;2;3;3;3;0;0;0;1;3;1;0;3;1;1;1;1;1;1;3;1;0;0;0;0;0;2;1;0;5;0;1;3;0;1;2;0;0;0;0;0;4;0;0;0;0;0;0;2;4;0;0;0;0;3;0;0;0
Odonata;CORDULEGASTRIDAE;CORDULEGASTRIDAE;CORDULEGASTRINAE;Cordulegaster;sp.;Cordulegaster;;;;;;;;;;;;;;;;;;;;;Cordulegaster;0;0;0;0;2;3;0;0;3;3;0;0;2;3;0;0;0;3;0;0;0;0;1;0;2;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;3;0;0;0;1;0;3;0;0;2;3;3;2;3;0;0;1;3;3;0;0;3;0;1;1;1;1;1;3;2;0;1;1;2;0;1;1;0;1;5;1;0;0;0;0;0;1;3;3;2;0;0;0;2;3;0;0;0;1;4;0;0;0;0;2;2;1
Odonata;CORDULIIDAE;CORDULIIDAE;[Fam:CORDULIIDAE];Cordulia;aenea;Cordulia aenea;;;;;;;;;;;;;;;;;;;;;Cordulia aenea;0;0;0;0;3;0;0;1;3;2;1;0;3;3;0;0;0;0;1;1;3;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;0;2;2;3;3;3;2;2;0;0;0;3;2;1;3;0;1;1;1;1;1;3;2;1;0;0;0;1;1;1;0;5;0;2;3;3;0;3;0;0;0;0;3;3;0;0;5;3;0;0;1;2;2;0;0;0;3;0;0;0
Odonata;CORDULIIDAE;CORDULIIDAE;MACROMIINAE;Oxygastra;curtisii;Oxygastra curtisii;;;;;;;;;;;;;;;;;;;;;Oxygastra curtisii;0;0;0;1;3;0;0;0;3;3;0;0;3;3;0;0;0;3;0;0;0;0;0;0;2;0;0;3;0;0;0;0;3;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;0;0;2;3;3;3;0;1;0;0;0;1;3;1;3;0;1;1;1;1;2;3;0;0;0;0;0;1;1;1;0;1;1;3;1;0;1;0;0;0;0;3;0;0;0;0;0;3;0;0;0;3;2;0;0;0;1;2;3;0
Odonata;CORDULIIDAE;CORDULIIDAE;MACROMIINAE;Marcromia;splendens;Macromia spendens;;;;;;;;;;;;;;;;;;;;;Macromia spendens;0;0;0;0;3;0;0;0;3;3;0;0;3;3;0;0;0;3;0;0;0;0;0;0;1;1;0;3;0;0;0;0;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;0;0;2;3;2;2;1;3;0;0;0;1;3;0;3;0;3;0;0;0;1;3;0;0;0;0;0;1;1;1;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;3;2;0;0;0;1;3;0;0
Odonata;CORDULIIDAE;CORDULIIDAE;[Fam:CORDULIIDAE];Epitheca;bimaculata;Epitheca bimaculata;;;;;;;;;;;;;;;;;;;;;Epitheca bimaculata;0;0;0;0;3;0;0;0;3;3;0;0;3;3;0;0;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;0;0;2;3;3;3;0;3;0;0;0;3;1;0;3;0;0;3;2;0;0;3;0;0;0;0;0;0;1;1;0;4;0;1;2;2;0;2;0;0;0;0;0;3;1;0;0;2;0;0;0;3;1;0;0;0;3;0;0;0
Odonata;CORDULIIDAE;CORDULIIDAE;CORDULIINAE;Somatochlora;sp.;Somatochlora;;;;;;;;;;;;;;;;;;;;;Somatochlora;0;0;0;2;3;0;0;0;3;3;0;0;3;3;0;0;0;3;1;0;0;0;1;0;0;1;0;3;0;0;0;2;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;0;1;1;3;3;3;3;0;0;0;2;3;1;0;3;0;2;3;2;2;2;3;3;2;0;0;1;1;2;2;0;4;0;2;2;3;1;2;0;1;0;1;1;2;0;0;5;2;0;0;0;3;1;0;0;0;3;1;0;0
Odonata;LIBELLULIDAE;LIBELLULIDAE;LIBELLULINAE;Libellula;sp.;Libellula;;;;;;;;;;;;;;;;;;;;;Libellula;0;0;0;0;3;0;0;1;3;3;1;0;3;3;0;0;0;2;3;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;3;3;3;2;2;2;1;1;1;0;0;3;2;0;3;0;2;2;2;2;2;3;3;1;1;1;1;1;0;0;0;4;0;2;2;2;1;2;0;0;0;2;3;2;0;0;3;2;0;0;2;4;1;0;0;0;3;2;0;0
Odonata;LIBELLULIDAE;LIBELLULIDAE;LIBELLULINAE;Orthetrum;sp.;Orthetrum;;;;;;;;;;;;;;;;;;;;;Orthetrum;0;0;0;1;3;0;0;0;3;3;0;0;3;3;0;0;0;1;2;0;0;0;0;0;1;1;0;3;0;0;0;2;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;0;1;1;1;2;2;0;1;2;0;1;3;1;0;3;1;2;2;2;2;2;3;1;0;1;0;1;1;0;0;0;1;0;2;2;2;1;2;0;2;2;1;0;2;0;2;0;2;0;0;1;3;1;0;0;0;3;2;1;0
Odonata;LIBELLULIDAE;LIBELLULIDAE;SYMPETRINAE;Crocothemis;erythraea;Crocothemis erythrea;;;;;;;;;;;;;;;;;;;;;Crocothemis erythrea;0;0;0;3;0;0;0;1;0;0;1;2;3;3;0;0;0;2;2;0;0;0;0;0;0;1;0;3;1;0;0;0;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;2;0;0;2;3;2;2;0;2;0;0;1;3;1;0;3;2;3;3;3;3;0;3;1;0;0;0;0;0;0;0;0;4;0;1;3;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;3;0;0;0
Odonata;LIBELLULIDAE;LIBELLULIDAE;SYMPETRINAE;Sympetrum;sp.;Sympetrum;;;;;;;;;;;;;;;;;;;;;Sympetrum;0;0;0;3;0;0;0;3;0;0;3;1;2;3;0;0;0;3;0;0;0;0;1;0;1;0;0;3;2;0;0;0;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;1;1;1;1;1;2;1;2;0;0;1;3;1;0;3;1;2;2;2;2;2;3;3;2;0;0;0;0;0;0;0;3;0;1;3;3;1;2;0;1;1;1;0;4;0;0;4;1;0;0;2;4;0;0;0;0;3;2;1;0
Odonata;LIBELLULIDAE;LIBELLULIDAE;LEUCORRHINIINAE;Leucorrhinia;dubia;Leucorrhinia dubia;;;;;;;;;;;;;;;;;;;;;Leucorrhinia dubia;0;0;0;2;3;0;0;0;3;3;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;3;3;3;2;1;1;1;3;0;0;0;3;0;0;0;3;0;1;2;2;0;0;3;2;1;0;0;0;0;0;0;0;5;0;0;2;3;2;1;0;0;0;0;0;3;0;0;0;0;0;0;2;4;0;0;0;0;3;0;0;0
Heteroptera;CORIXIDAE;CORIXIDAE;MICRONECTINAE;Micronecta;sp.;Micronecta;;;;;;;;;;;;;;;;;;;;;Micronecta;3;1;0;0;0;0;0;3;0;0;0;2;3;3;0;3;0;0;3;2;0;0;0;0;3;1;0;0;0;0;0;1;0;0;0;0;2;2;0;3;0;0;0;0;3;2;0;3;0;0;1;0;1;1;0;0;0;3;0;0;0;1;1;3;3;2;1;0;2;2;1;0;3;1;2;0;2;2;2;3;1;0;0;0;1;1;0;0;0;2;1;3;1;0;0;3;0;4;2;2;1;4;0;0;2;3;0;0;3;2;0;0;0;0;2;1;1;0
Heteroptera;CORIXIDAE;CORIXIDAE;CYMATIAINAE;Cymatia;sp.;Cymatia;;;;;;;;;;;;;;;;;;;;;Cymatia;0;1;3;0;0;0;0;3;0;0;0;2;3;3;0;2;0;0;1;3;0;0;0;0;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;3;0;0;1;0;2;3;0;0;0;3;2;2;2;3;3;3;0;3;1;0;0;3;1;0;3;2;3;1;2;1;1;3;1;0;0;0;0;0;0;0;0;5;0;0;2;0;2;2;0;0;0;2;0;3;2;0;0;2;0;0;5;0;0;0;0;0;2;1;0;0
Heteroptera;CORIXIDAE;CORIXIDAE;CORIXINAE;CORIXINAE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heteroptera;CORIXIDAE;CORIXIDAE;CORIXINAE;Glaenocorisa;propinqua;Glaenocorisa propinqua;;;;;;;;;;;;;;;;;;;;;Glaenocorisa propinqua;0;0;3;0;0;0;0;3;0;0;1;1;3;3;0;2;0;0;1;3;0;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;1;1;0;3;0;0;0;0;2;1;0;3;0;0;1;0;2;3;0;0;0;3;2;3;3;2;1;1;3;1;0;0;3;0;0;0;3;0;0;3;3;0;0;1;2;0;0;0;0;0;0;0;0;4;0;1;1;1;0;3;0;1;1;1;0;1;0;0;0;0;1;2;2;0;0;0;0;0;3;0;0;0
Heteroptera;CORIXIDAE;CORIXIDAE;CORIXINAE;Corixa;sp.;Corixa;;;;;;;;;;;;;;;;;;;;;Corixa;0;0;2;3;0;0;0;3;0;0;3;2;3;3;0;2;0;0;1;2;0;1;0;0;0;3;1;3;0;0;0;1;0;0;0;1;2;1;2;3;0;0;0;0;1;1;0;3;0;0;1;0;2;3;0;0;0;3;2;2;3;3;3;3;1;3;2;0;1;2;3;0;3;2;2;2;3;2;2;3;2;0;1;1;1;0;0;0;0;5;0;1;3;1;1;1;0;0;0;0;0;3;0;0;2;0;1;0;5;0;0;0;0;0;3;1;0;0
Heteroptera;CORIXIDAE;CORIXIDAE;CORIXINAE;Callicorixa;praeusta praeusta;Callicorixa praeusta;;;;;;;;;;;;;;;;;;;;;Callicorixa praeusta;0;0;3;0;0;0;0;3;0;0;0;3;3;3;0;2;0;0;1;3;0;0;0;0;1;2;0;2;0;0;0;1;0;0;0;2;2;1;0;2;1;0;0;0;3;2;0;2;0;0;1;0;2;3;0;0;0;3;1;1;3;3;3;3;0;2;3;0;0;1;3;0;3;0;0;0;3;0;0;2;2;0;0;1;1;1;0;0;0;5;0;2;3;2;2;3;0;0;0;0;0;3;0;0;2;0;1;0;5;0;0;0;0;0;2;2;0;0
Heteroptera;CORIXIDAE;CORIXIDAE;CORIXINAE;Paracorixa;concinna concinna;Paracorixa concinna;;;;;;;;;;;;;;;;;;;;;Paracorixa concinna;0;0;3;0;0;0;0;3;0;0;1;1;3;3;0;2;0;0;1;3;0;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;2;2;0;3;0;0;0;0;3;2;0;3;0;0;1;0;2;3;0;0;0;3;0;0;2;3;3;3;0;0;3;0;0;0;3;0;2;3;0;0;3;0;0;3;0;0;0;1;1;1;0;0;0;5;0;1;3;0;0;2;0;0;0;0;0;1;0;0;3;0;1;0;5;0;0;0;0;0;2;1;0;0
Heteroptera;CORIXIDAE;CORIXIDAE;CORIXINAE;Hesperocorixa;sp.;Hesperocorixa;;;;;;;;;;;;;;;;;;;;;Hesperocorixa;0;0;3;0;0;0;0;3;0;0;1;1;3;3;0;2;0;0;1;3;0;1;0;0;0;2;0;2;0;0;0;1;0;0;0;3;1;0;1;1;0;0;0;0;3;2;0;2;0;0;1;0;2;3;0;0;0;3;2;3;3;3;3;3;1;1;3;0;0;1;3;0;3;2;2;1;3;1;2;3;0;0;0;1;1;1;1;1;0;5;0;1;3;3;1;2;0;0;0;0;0;3;0;0;3;2;1;0;5;0;0;0;0;0;2;2;0;0
Heteroptera;CORIXIDAE;CORIXIDAE;CORIXINAE;Parasigara;sp.;Parasigara;;;;;;;;;;;;;;;;;;;;;Parasigara;0;0;3;0;0;0;0;3;0;0;1;1;3;3;0;2;0;0;1;3;0;0;0;0;1;2;1;3;0;0;0;1;0;0;0;0;2;2;0;3;0;0;0;0;3;2;0;3;0;0;1;0;2;3;0;0;0;3;0;0;1;3;3;1;0;2;0;0;0;2;0;0;3;0;3;0;0;3;3;3;0;0;0;2;2;2;0;0;2;5;1;2;3;0;1;2;0;0;0;0;0;1;0;0;1;0;1;0;5;0;0;0;0;0;1;1;1;0
Heteroptera;CORIXIDAE;CORIXIDAE;CORIXINAE;Arctocorisa;sp.;Arctocorisa;;;;;;;;;;;;;;;;;;;;;Arctocorisa;0;0;3;0;0;0;0;3;0;0;3;0;3;3;0;2;0;0;1;3;0;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;2;2;0;3;1;0;0;0;2;1;0;3;0;0;1;0;2;3;0;0;0;3;0;0;2;3;3;3;3;0;0;0;3;0;0;0;3;2;3;3;0;0;0;2;2;3;0;0;0;0;0;0;0;5;0;0;1;0;0;3;0;0;0;0;2;2;0;2;0;0;1;0;5;0;0;0;0;0;2;0;0;0
Heteroptera;CORIXIDAE;CORIXIDAE;CORIXINAE;Sigara;sp.;Sigara;;;;;;;;;;;;;;;;;;;;;Sigara;0;1;3;0;0;0;0;3;2;0;2;2;3;3;0;2;0;0;1;3;0;2;0;0;1;2;1;2;0;0;0;1;0;0;0;3;3;1;1;2;0;0;0;0;3;2;0;2;0;0;1;0;2;3;0;0;0;3;1;1;3;3;3;3;3;3;2;0;3;3;2;0;3;3;2;1;1;3;1;3;2;0;0;1;1;1;1;1;1;4;1;2;3;1;2;3;0;0;1;2;1;3;0;0;3;0;1;0;5;0;0;0;0;0;3;2;0;0
Heteroptera;PLEIDAE;PLEIDAE;[Fam:PLEIDAE];Plea;minutissima minutissima;Plea leachi;;;;;;;;;;;;;;;;;;;;;Plea leachi;1;3;0;0;0;0;0;3;0;0;3;0;3;3;0;2;0;0;0;0;0;3;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;3;0;0;1;1;1;3;0;3;2;0;0;2;1;0;3;2;1;1;1;1;1;3;0;0;1;0;0;1;1;0;2;3;0;2;2;2;0;1;0;0;0;0;0;4;0;0;0;1;0;0;5;0;0;0;0;0;3;1;0;0
Heteroptera;NOTONECTIDAE;NOTONECTIDAE;NOTONECTINAE;Notonecta;sp.;Notonecta;;;;;;;;;;;;;;;;;;;;;Notonecta;0;0;0;3;0;0;0;3;2;0;3;0;3;3;0;2;0;0;0;1;0;3;0;0;0;2;0;3;1;0;0;3;0;0;0;0;0;0;0;3;3;1;0;0;0;0;0;3;1;0;1;0;1;3;0;1;0;3;1;2;3;3;3;3;1;3;0;0;1;3;0;0;3;2;1;1;2;2;2;3;2;0;1;1;0;0;1;1;1;5;0;1;3;1;2;2;0;1;0;0;0;2;0;0;1;1;2;2;4;0;0;0;0;0;3;1;0;0
Heteroptera;NOTONECTIDAE;NOTONECTIDAE;ANISOPINAE;Anisops;sardeus sardeus;Anisops sardea;;;;;;;;;;;;;;;;;;;;;Anisops sardea;0;0;3;0;0;0;0;3;0;0;1;1;2;3;0;2;0;0;0;0;0;3;0;0;0;2;0;3;1;0;0;2;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;0;0;0;0;1;1;1;0;1;1;1;0;3;1;3;0;0;3;3;3;0;0;0;0;0;0;0;0;2;5;0;1;3;1;0;0;0;0;0;0;0;1;0;0;1;1;2;0;4;0;0;0;0;0;3;1;0;0
Heteroptera;NOTONECTIDAE;NOTONECTIDAE;NOTONECTINAE;Nychia;marshalli;Nychia marshalli ;;;;;;;;;;;;;;;;;;;;;Nychia marshalli ;0;0;3;0;0;0;0;3;0;0;1;1;2;3;0;2;0;0;0;1;0;3;0;0;0;2;0;3;1;0;0;2;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;5;0;0;3;0;0;0;0;0;0;0;0;2;0;0;1;1;2;2;4;0;0;0;0;0;3;1;0;0
Heteroptera;NAUCORIDAE;NAUCORIDAE;NAUCORINAE;Naucoris;maculatus maculatus;Naucoris maculatus;;;;;;;;;;;;;;;;;;;;;Naucoris maculatus;0;0;0;3;0;0;0;3;0;0;1;1;2;3;0;2;0;0;1;0;0;3;0;0;1;3;0;2;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;3;1;0;0;0;0;3;0;0;0;3;0;0;1;3;3;3;2;1;1;0;2;2;0;0;3;1;1;1;1;1;2;3;0;0;0;1;1;0;0;0;0;3;1;0;3;0;0;2;0;0;0;0;1;4;0;0;1;0;1;2;3;0;0;0;0;0;3;2;0;0
Heteroptera;NAUCORIDAE;NAUCORIDAE;NAUCORINAE;Ilyocoris;cimicoides cimicoides;Ilyocoris cimicoides;;;;;;;;;;;;;;;;;;;;;Ilyocoris cimicoides;0;0;0;3;0;0;0;3;0;0;2;0;3;3;0;2;0;0;0;0;0;3;0;0;0;3;0;3;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;3;0;0;0;0;3;3;0;0;0;3;1;1;1;3;3;3;1;2;2;0;1;2;2;0;3;1;1;1;1;1;1;3;0;0;0;1;1;1;0;0;0;3;0;1;3;2;0;2;0;0;0;0;0;4;0;0;0;1;0;2;3;3;0;0;0;0;3;2;0;0
